concept_id,concept,prompt_id,prompt,question_id,question,attribute_values,local_imagepath,custom_id,answer,reasoning_steps,new_image_path
27,a car,49,A photo of a car in United Kingdom,54,Does the car have a roof rack or other attachments?,"['yes', 'no', 'None of the above']",gs://fluxgen162/car_27/49_a car in United Kingdom/140.png,27_54_49_140,['no'],"['The image shows a Mini Cooper car parked on a street.', 'There are no visible attachments on the roof of the car.']",HSimgs/United Kingdom/a car_2.png
27,a car,49,A photo of a car in United Kingdom,52,"What type of wheels does the car have (e.g., spoked, alloy)?","['carbon fiber wheels', 'aluminum wheels', 'steel wheels', 'alloy wheels', 'spoked wheels', 'None of the above']",gs://subgeodeanon_lim5162/car_27/49/323.png,27_52_49_323,"['alloy wheels', 'spoked wheels']","['The wheels have multiple spokes radiating from the center.', 'The wheels appear to be made of a metallic material, likely aluminum alloy, which is commonly used for car wheels.', 'Alloy wheels are often designed with spokes for aesthetic and performance reasons.']",HSimgs/United Kingdom/a car_3.png
13,a cooking pot,28,A photo of a cooking pot in United Kingdom,32,Are there any decorations or markings on the cooking pot?,"['yes', 'no', 'None of the above']",gs://stabdiff21/cooking pot_13/28_a cooking pot in United Kingdom/196.png,13_32_28_196,['no'],"['The image shows a large metal cooking pot with a lid and two handles, placed in a stone wall opening.', 'The pot appears to be plain, without any visible decorations or markings.']",HSimgs/United Kingdom/a cooking pot_0.png
13,a cooking pot,28,A photo of a cooking pot in United Kingdom,34,Are there any contents inside the cooking pot?,"['yes', 'no', 'None of the above']",gs://stabdiff3m/cooking pot_13/28_a cooking pot in United Kingdom/79.png,13_34_28_79,['yes'],"['The image shows a black cooking pot.', 'There is a liquid substance inside the cooking pot.']",HSimgs/United Kingdom/a cooking pot_1.png
13,a cooking pot,28,A photo of a cooking pot in United Kingdom,33,"Is the cooking pot on a heat source (e.g., stovetop, fire)?","['yes', 'no', 'None of the above']",gs://stabdiff3m/cooking pot_13/28_a cooking pot in United Kingdom/203.png,13_33_28_203,['no'],"['The cooking pot is sitting on a countertop.', 'There is no visible heat source underneath or around the pot.']",HSimgs/United Kingdom/a cooking pot_2.png
13,a cooking pot,28,A photo of a cooking pot in United Kingdom,31,Are there any handles or grips on the cooking pot?,"['yes', 'no', 'None of the above']",gs://fluxgen/cooking pot_13/28_a cooking pot in United Kingdom/155.png,13_31_28_155,['yes'],"['The image shows a cooking pot with two handles, one on each side.']",HSimgs/United Kingdom/a cooking pot_3.png
0,a bag,0,A photo of a bag in United Kingdom,3,Are there any logos or brand markings visible on the bag?,"['yes', 'no', 'None of the above']",gs://stabdiff21162/bag_0/0_a bag in United Kingdom/211.png,0_3_0_211,['no'],"['Carefully examine the bag in the image for any visible logos or brand markings.', 'No logos or brand markings are visible on the bag.']",HSimgs/United Kingdom/a bag_0.png
0,a bag,0,A photo of a bag in United Kingdom,1,"What material is the bag made of (e.g., leather, canvas, plastic)?","['canvas', 'wicker', 'faux leather', 'suede', 'nylon', 'straw', 'denim', 'leather', 'paper', 'jute', 'plastic', 'burlap', 'None of the above']",gs://stabdiff3m162/bag_0/0_a bag in United Kingdom/153.png,0_1_0_153,"['faux leather', 'leather']","['The bag appears to have a smooth, slightly shiny surface.', 'The bag holds its shape well, suggesting a sturdy material.', ""The material doesn't appear to have a woven texture like canvas, wicker, straw, denim, jute, or burlap."", ""It doesn't have the fuzzy texture of suede."", ""It's unlikely to be paper given its size and apparent durability."", ""The bag's appearance and structure suggest it could be leather or a leather-like material.""]",HSimgs/United Kingdom/a bag_1.png
0,a bag,0,A photo of a bag in United Kingdom,2,What color is the bag?,"['black', 'white', 'red', 'blue', 'green', 'yellow', 'orange', 'purple', 'pink', 'brown', 'gray', 'beige', 'multicolored', 'None of the above']",gs://stabdiff3m162/bag_0/0_a bag in United Kingdom/116.png,0_2_0_116,['pink'],"['The bag appears to be a light shade between pink and beige.', 'Pink is a better descriptor of the color than beige.']",HSimgs/United Kingdom/a bag_2.png
0,a bag,0,A photo of a bag in United Kingdom,3,Are there any logos or brand markings visible on the bag?,"['yes', 'no', 'None of the above']",gs://stabdiff21162/bag_0/0_a bag in United Kingdom/159.png,0_3_0_159,['no'],"['Carefully examine the bag in the image for any logos or brand markings.', 'No visible logos or brand markings are present on the bag.']",HSimgs/United Kingdom/a bag_3.png
24,a backyard,42,A photo of a backyard in United Kingdom,44,Are there any trees or large bushes present?,"['yes', 'no', 'None of the above']",gs://stabdiff3m145/backyard_24/42_a backyard in United Kingdom/80.png,24_44_42_80,['yes'],"['The image shows a backyard scene with a grassy area, some small plants, and hedges along the back and side. There are also some trees visible in the background.', 'The question asks about the presence of trees or large bushes.  The background clearly shows trees, and the hedges could be considered large bushes.']",HSimgs/United Kingdom/a backyard_0.png
24,a backyard,42,A photo of a backyard in United Kingdom,44,Are there any trees or large bushes present?,"['yes', 'no', 'None of the above']",gs://stabdiff21145/backyard_24/42_a backyard in United Kingdom/177.png,24_44_42_177,['yes'],"['The image shows a backyard with a patio, furniture, and various plants.', 'There are several large bushes and small trees visible in the background and along the fence.']",HSimgs/United Kingdom/a backyard_1.png
24,a backyard,42,A photo of a backyard in United Kingdom,47,"Are there any signs of children's play equipment (e.g., swing set, sandbox)?","['yes', 'no', 'None of the above']",gs://stabdiff21145/backyard_24/42_a backyard in United Kingdom/185.png,24_47_42_185,['no'],"['The image shows a backyard with a small pool, lounge chairs, and many flowers and plants.', ""There are no signs of children's play equipment like a swing set or sandbox.""]",HSimgs/United Kingdom/a backyard_2.png
24,a backyard,42,A photo of a backyard in United Kingdom,46,"Is there a patio, deck, or other designated seating area?","['yes', 'no', 'None of the above']",gs://fluxgen145/backyard_24/42_a backyard in United Kingdom/106.png,24_46_42_106,['yes'],"['The image shows a table and chairs on a paved area outside a set of open doors, indicating a designated seating area.']",HSimgs/United Kingdom/a backyard_3.png
30,a dog,56,A photo of a dog in United Kingdom,58,What is the dog's coat pattern?,"['bicolor', 'spotted', 'harlequin', 'tricolor', 'merle', 'sable', 'roan', 'ticked', 'dappled', 'solid', 'brindle', 'None of the above']",gs://stabdiff21145/dog_30/56_a dog in United Kingdom/153.png,30_58_56_153,['bicolor'],"[""The dog's coat has two distinct colors: white and dark brown or black."", 'The dark color is concentrated on the head and ears, with some patches on the body.', 'This pattern is not spotted, harlequin, merle, sable, roan, ticked, dappled, solid, or brindle.']",HSimgs/United Kingdom/a dog_0.png
30,a dog,56,A photo of a dog in United Kingdom,62,"What is the dog's posture (standing, sitting, lying down)?","['standing', 'sitting', 'lying down', 'None of the above']",gs://fluxgen145/dog_30/56_a dog in United Kingdom/6.png,30_62_56_6,['sitting'],"[""The image shows the dog's upper body and head clearly."", ""The dog's head is upright and its body appears to be resting on the ground."", ""The dog's front legs are not visible, suggesting they are folded underneath its body.""]",HSimgs/United Kingdom/a dog_1.png
30,a dog,56,A photo of a dog in United Kingdom,61,"Are the dog's ears pointed, floppy, or cropped?","['pointed', 'floppy', 'cropped', 'None of the above']",gs://stabdiff3m145/dog_30/56_a dog in United Kingdom/121.png,30_61_56_121,['floppy'],"[""The dog's ears fold over at the tip."", 'This means they are not pointed or cropped.']",HSimgs/United Kingdom/a dog_2.png
30,a dog,56,A photo of a dog in United Kingdom,60,"What is the dog's apparent age - puppy, adult, or senior?","['puppy', 'adult', 'senior', 'None of the above']",gs://stabdiff21145/dog_30/56_a dog in United Kingdom/249.png,30_60_56_249,['adult'],"['The dog in the image appears to be fully grown, with adult features and proportions.', 'Its coat is smooth and well-maintained, and it exhibits an energetic posture.', 'These characteristics suggest that the dog is neither a puppy nor a senior.']",HSimgs/United Kingdom/a dog_3.png
10,a plate of food,14,A photo of a plate of food in United Kingdom,16,Does the food appear to be homemade or from a restaurant/prepared meal?,"['homemade', 'restaurant/prepared meal', 'None of the above']",gs://fluxgen/plate of food_10/14_a plate of food in United Kingdom/171.png,10_16_14_171,['homemade'],"['The food consists of a drumstick, a fried egg, and french fries.', 'The arrangement and presentation of the food on the plate suggest it was likely made at home.', 'Restaurant meals often have more elaborate plating and garnishing.']",HSimgs/United Kingdom/a plate of food_0.png
10,a plate of food,14,A photo of a plate of food in United Kingdom,19,Does the food appear fresh or processed?,"['fresh', 'processed', 'None of the above']",gs://stabdiff21/plate of food_10/14_a plate of food in United Kingdom/20.png,10_19_14_20,['fresh'],"['The image shows a variety of dishes with vibrant colors and textures.', 'The ingredients, such as fruits, vegetables, and bread, appear to be whole and unprocessed.', 'The meat looks like it has been cooked, but not overly processed.']",HSimgs/United Kingdom/a plate of food_1.png
10,a plate of food,14,A photo of a plate of food in United Kingdom,19,Does the food appear fresh or processed?,"['fresh', 'processed', 'None of the above']",gs://stabdiff3m/plate of food_10/14_a plate of food in United Kingdom/215.png,10_19_14_215,"['fresh', 'processed']","['The image shows a plate of food containing various items.', 'Some items, like the broccoli and the scrambled eggs with vegetables, appear to be fresh or freshly made.', 'Other items, like the fried potato wedges, the fried fish, and the breaded meat, appear to be processed or pre-made and then fried or cooked.', 'The guacamole also appears fresh.']",HSimgs/United Kingdom/a plate of food_2.png
10,a plate of food,14,A photo of a plate of food in United Kingdom,14,"Is the plate mostly full, about half full, or mostly empty?","['mostly full', 'about half full', 'mostly empty', 'None of the above']",gs://subgeodeanon_lim5/plate of food_10/14/104.png,10_14_14_104,['about half full'],"['The plate contains a bagel sandwich with sausage and a fried egg. The other half of the bagel is buttered and placed on the plate as well.', ""The food items occupy a significant portion of the plate's surface area.""]",HSimgs/United Kingdom/a plate of food_3.png
23,a house,35,A photo of a house in United Kingdom,36,"What is the primary material used for the exterior walls of the house (e.g., brick, wood, stucco)?","['brick', 'wood', 'vinyl siding', 'stone', 'stucco', 'fiber cement siding', 'concrete', 'metal', 'adobe', 'None of the above']",gs://subgeodeanon_lim5/house_23/35/681.png,23_36_35_681,['brick'],"['The image clearly shows the exterior walls of the house.', 'The walls are made of reddish-brown rectangular blocks.', 'This pattern and color are characteristic of brick construction.']",HSimgs/United Kingdom/a house_0.png
23,a house,35,A photo of a house in United Kingdom,41,Does the house have a chimney?,"['yes', 'no', 'None of the above']",gs://fluxgen/house_23/35_a house in United Kingdom/149.png,23_41_35_149,['yes'],['The image shows multiple chimneys on the roof of the house.'],HSimgs/United Kingdom/a house_1.png
23,a house,35,A photo of a house in United Kingdom,39,Is the house single-story or multi-story?,"['single-story', 'multi-story', 'None of the above']",gs://fluxgen/house_23/35_a house in United Kingdom/227.png,23_39_35_227,['multi-story'],"['The house has multiple levels of windows, indicating more than one floor.', 'The roofline and chimneys also suggest multiple stories.']",HSimgs/United Kingdom/a house_2.png
23,a house,35,A photo of a house in United Kingdom,39,Is the house single-story or multi-story?,"['single-story', 'multi-story', 'None of the above']",gs://fluxgen/house_23/35_a house in United Kingdom/177.png,23_39_35_177,['multi-story'],"['The house has multiple levels, as evidenced by the different roof lines and the presence of windows on what appears to be a second floor.', 'The image clearly shows a second story with windows and a roof section above the ground floor.']",HSimgs/United Kingdom/a house_3.png
