concept_id,concept,prompt_id,prompt,question_id,question,attribute_values,local_imagepath,custom_id,answer,reasoning_steps,new_image_path
10,a plate of food,17,A photo of a plate of food in Indonesia,13,"What type of food is on the plate (e.g., fruit, vegetables, meat, grains, processed food)?","['fruit', 'vegetables', 'meat', 'grains', 'processed food', 'dairy', 'baked goods', 'confectionery', 'seafood', 'nuts', 'eggs', 'None of the above']",gs://stabdiff21/plate of food_10/17_a plate of food in Indonesia/131.png,10_13_17_131,"['grains', 'processed food', 'meat', 'vegetables']","['The image shows a variety of dishes.', 'There are plates with rice, which is a grain.', 'There are plates with what appears to be fried or processed foods, likely made from meat or vegetables.', 'One plate has a small portion of what looks like fried tofu, which is a processed food made from soybeans.', 'Another plate has a dish that looks like it might contain noodles, which are processed.', 'There is a small bowl with a sauce or dip, which is likely processed.']",HSimgs/Indonesia/a plate of food_2.png
10,a plate of food,17,A photo of a plate of food in Indonesia,14,"Is the plate mostly full, about half full, or mostly empty?","['mostly full', 'about half full', 'mostly empty', 'None of the above']",gs://stabdiff3m/plate of food_10/17_a plate of food in Indonesia/199.png,10_14_17_199,['about half full'],"[""The food occupies a significant portion of the plate's surface area."", 'There is some white space visible around the edges of the food, indicating that the plate is not completely full.', 'The proportion of food to empty space suggests that the plate is about half full.']",HSimgs/Indonesia/a plate of food_3.png
13,a cooking pot,31,A photo of a cooking pot in Indonesia,29,"What is the shape of the cooking pot (e.g., round, oval, rectangular)?","['square', 'oval', 'round', 'rectangular', 'None of the above']",gs://stabdiff3m/cooking pot_13/31_a cooking pot in Indonesia/119.png,13_29_31_119,['round'],"['The cooking pot has a circular opening.', 'The sides of the pot curve evenly outwards from the center.']",HSimgs/Indonesia/a cooking pot_0.png
13,a cooking pot,31,A photo of a cooking pot in Indonesia,34,Are there any contents inside the cooking pot?,"['yes', 'no', 'None of the above']",gs://stabdiff3m/cooking pot_13/31_a cooking pot in Indonesia/231.png,13_34_31_231,['yes'],"['The image shows a large metal cooking pot with steam coming out of it.', 'There appears to be food items inside the pot, along with some wooden utensils.']",HSimgs/Indonesia/a cooking pot_1.png
13,a cooking pot,31,A photo of a cooking pot in Indonesia,31,Are there any handles or grips on the cooking pot?,"['yes', 'no', 'None of the above']",gs://stabdiff21/cooking pot_13/31_a cooking pot in Indonesia/148.png,13_31_31_148,['yes'],"['The image shows a large cooking pot.', 'The cooking pot has a handle and a small grip on the side.']",HSimgs/Indonesia/a cooking pot_2.png
13,a cooking pot,31,A photo of a cooking pot in Indonesia,29,"What is the shape of the cooking pot (e.g., round, oval, rectangular)?","['square', 'oval', 'round', 'rectangular', 'None of the above']",gs://stabdiff3m/cooking pot_13/31_a cooking pot in Indonesia/142.png,13_29_31_142,['round'],"['The cooking pot has a circular opening and a circular base.', 'Therefore, the shape of the cooking pot is round.']",HSimgs/Indonesia/a cooking pot_3.png
27,a car,52,A photo of a car in Indonesia,52,"What type of wheels does the car have (e.g., spoked, alloy)?","['carbon fiber wheels', 'aluminum wheels', 'steel wheels', 'alloy wheels', 'spoked wheels', 'None of the above']",gs://subgeodeanon_lim5162/car_27/52/1276.png,27_52_52_1276,['alloy wheels'],"[""The car's wheels have multiple spokes radiating from a central hub."", 'The wheels appear to be made of a metallic material, likely aluminum alloy due to their shiny finish and complex design.', 'Alloy wheels are a common type of wheel made from a mixture of metals, often including aluminum, for improved strength and aesthetics.']",HSimgs/Indonesia/a car_0.png
27,a car,52,A photo of a car in Indonesia,51,What is the color of the car?,"['pink', 'gray', 'silver', 'yellow', 'black', 'brown', 'blue', 'purple', 'red', 'green', 'gold', 'white', 'beige', 'orange', 'None of the above']",gs://stabdiff3m162/car_27/52_a car in Indonesia/177.png,27_51_52_177,['beige'],"['The car appears to be a light off-white or cream color.', ""Among the given options, 'beige' and 'white' are the closest matches."", ""Beige is a pale sandy fawn color, which accurately describes the car's color.""]",HSimgs/Indonesia/a car_1.png
27,a car,52,A photo of a car in Indonesia,55,Are there any people visible in the car?,"['yes', 'no', 'None of the above']",gs://subgeodeanon_lim5162/car_27/52/1105.png,27_55_52_1105,['no'],"['The image shows a white car parked on the side of a street.', ""The car's windows appear to be tinted, making it difficult to see inside clearly."", 'There are no visible signs of people inside the car, such as silhouettes or movement.']",HSimgs/Indonesia/a car_2.png
27,a car,52,A photo of a car in Indonesia,54,Does the car have a roof rack or other attachments?,"['yes', 'no', 'None of the above']",gs://stabdiff21162/car_27/52_a car in Indonesia/22.png,27_54_52_22,['no'],"['The image shows a vehicle that appears to be a modified jeepney or a similar type of public transport common in the Philippines.', ""There are no visible roof racks or attachments on the vehicle's roof.""]",HSimgs/Indonesia/a car_3.png
6,a chair,10,A photo of a chair in Indonesia,12,How many legs does the chair appear to have?,"['0', '1', '2', '3', '4', '5', 'more than 5', 'None of the above']",gs://subgeodeanon_lim5162/chair_6/10/1432.png,6_12_10_1432,['4'],"['The image shows a plastic chair.', 'Upon close inspection, the chair appears to have four legs, although two chairs are stacked together, making it look like it has more legs.']",HSimgs/Indonesia/a chair_0.png
6,a chair,10,A photo of a chair in Indonesia,10,Does the chair have arms?,"['yes', 'no', 'None of the above']",gs://fluxgen162/chair_6/10_a chair in Indonesia/33.png,6_10_10_33,['yes'],"['The image shows a chair with two armrests, one on each side.']",HSimgs/Indonesia/a chair_1.png
6,a chair,10,A photo of a chair in Indonesia,7,"What material is the upholstery made from (e.g., fabric, leather, vinyl)?","['fabric', 'vinyl', 'leather', 'None of the above']",gs://subgeodeanon_lim5162/chair_6/10/589.png,6_7_10_589,['fabric'],"['The image shows a chair with a black seat and back.', 'The seat appears to be made of a woven material with a slightly fuzzy texture.', 'This texture is characteristic of fabric upholstery.']",HSimgs/Indonesia/a chair_2.png
6,a chair,10,A photo of a chair in Indonesia,9,"What function does the chair appear to be designed for (e.g., dining, office work, lounging)?","['office work', 'reclining', 'rocking', 'gaming', 'dining', 'waiting room seating', 'lounging', 'None of the above']",gs://stabdiff21162/chair_6/10_a chair in Indonesia/243.png,6_9_10_243,"['waiting room seating', 'dining']","['The chair is a simple, straight-backed wooden chair.', 'It does not have any features that would make it suitable for reclining, rocking, or gaming.', 'It is not particularly comfortable-looking, so it is unlikely to be designed for lounging.', 'It could be used for dining, but it is more likely to be used as a simple, functional chair for a waiting area.']",HSimgs/Indonesia/a chair_3.png
30,a dog,59,A photo of a dog in Indonesia,59,Is the dog wearing a collar or harness?,"['yes', 'no', 'None of the above']",gs://stabdiff3m145/dog_30/59_a dog in Indonesia/120.png,30_59_59_120,['yes'],"['The image shows a dog wearing a harness and an orange bandana.', ""A harness goes around the dog's chest and back, while a collar goes around the dog's neck."", 'The dog in the image has straps around its chest and back, indicating it is wearing a harness.']",HSimgs/Indonesia/a dog_0.png
30,a dog,59,A photo of a dog in Indonesia,62,"What is the dog's posture (standing, sitting, lying down)?","['standing', 'sitting', 'lying down', 'None of the above']",gs://fluxgen145/dog_30/59_a dog in Indonesia/142.png,30_62_59_142,['lying down'],"[""The dog's body is low to the ground."", ""The dog's front legs appear to be bent and positioned forward."", ""The dog's head is the main focus of the image, and the rest of the body is slightly blurred, suggesting it's close to the ground.""]",HSimgs/Indonesia/a dog_1.png
30,a dog,59,A photo of a dog in Indonesia,61,"Are the dog's ears pointed, floppy, or cropped?","['pointed', 'floppy', 'cropped', 'None of the above']",gs://stabdiff3m145/dog_30/59_a dog in Indonesia/113.png,30_61_59_113,['pointed'],"[""The dog's ears are standing up straight and have a pointed tip."", ""Therefore, the dog's ears are pointed.""]",HSimgs/Indonesia/a dog_2.png
30,a dog,59,A photo of a dog in Indonesia,59,Is the dog wearing a collar or harness?,"['yes', 'no', 'None of the above']",gs://stabdiff21145/dog_30/59_a dog in Indonesia/37.png,30_59_59_37,['yes'],['The image shows a dog with a blue collar around its neck.'],HSimgs/Indonesia/a dog_3.png
24,a backyard,45,A photo of a backyard in Indonesia,47,"Are there any signs of children's play equipment (e.g., swing set, sandbox)?","['yes', 'no', 'None of the above']",gs://fluxgen145/backyard_24/45_a backyard in Indonesia/214.png,24_47_45_214,['no'],"['The image shows a backyard with a pool, lounge chairs, and lush landscaping.', ""There are no signs of children's play equipment like a swing set or sandbox.""]",HSimgs/Indonesia/a backyard_0.png
24,a backyard,45,A photo of a backyard in Indonesia,48,"Are there any gardening features, such as flower beds, vegetable patches, or a greenhouse?","['yes', 'no', 'None of the above']",gs://stabdiff3m145/backyard_24/45_a backyard in Indonesia/129.png,24_48_45_129,['no'],"['The image shows a backyard with a lawn, some potted plants, and shrubs. There are no visible flower beds, vegetable patches, or a greenhouse.']",HSimgs/Indonesia/a backyard_1.png
24,a backyard,45,A photo of a backyard in Indonesia,50,"Are there any outdoor furniture items (e.g., chairs, tables, swing set)?","['yes', 'no', 'None of the above']",gs://stabdiff21145/backyard_24/45_a backyard in Indonesia/90.png,24_50_45_90,['no'],"['The image shows a swimming pool, lush greenery, and thatched-roof structures. These structures appear to be gazebos or huts, not furniture items like chairs or tables.', 'There are no visible chairs, tables, or swing sets in the image.']",HSimgs/Indonesia/a backyard_2.png
24,a backyard,45,A photo of a backyard in Indonesia,48,"Are there any gardening features, such as flower beds, vegetable patches, or a greenhouse?","['yes', 'no', 'None of the above']",gs://fluxgen145/backyard_24/45_a backyard in Indonesia/94.png,24_48_45_94,['no'],"['The image shows a backyard with a swimming pool, lawn, trees, and other plants.', 'There are no visible flower beds, vegetable patches, or a greenhouse.']",HSimgs/Indonesia/a backyard_3.png
23,a house,38,A photo of a house in Indonesia,37,"What type of roof does the house have (e.g., gabled, flat, tiled)?","['gabled', 'hipped', 'mansard', 'gambrel', 'flat', 'shed', 'butterfly', 'bonnet', 'pyramid', 'dome', 'combination', 'None of the above']",gs://fluxgen/house_23/38_a house in Indonesia/58.png,23_37_38_58,"['gabled', 'hipped', 'combination']","['The roof has two sloping sides that meet at a central ridge, forming a triangular shape.', 'The roof also has sloping sides on the ends, creating a hip.', 'This combination of gable and hip roof features indicates a combination roof type.']",HSimgs/Indonesia/a house_0.png
23,a house,38,A photo of a house in Indonesia,41,Does the house have a chimney?,"['yes', 'no', 'None of the above']",gs://fluxgen/house_23/38_a house in Indonesia/135.png,23_41_38_135,['no'],"['I have carefully examined the image of the house and looked for any signs of a chimney.', 'I did not see any chimney structure protruding from the roof or any part of the house.']",HSimgs/Indonesia/a house_1.png
23,a house,38,A photo of a house in Indonesia,39,Is the house single-story or multi-story?,"['single-story', 'multi-story', 'None of the above']",gs://stabdiff3m/house_23/38_a house in Indonesia/59.png,23_39_38_59,['single-story'],"['The image shows a house with a single floor and a pitched roof.', 'There are no visible additional floors or levels above the ground floor.']",HSimgs/Indonesia/a house_2.png
23,a house,38,A photo of a house in Indonesia,41,Does the house have a chimney?,"['yes', 'no', 'None of the above']",gs://stabdiff3m/house_23/38_a house in Indonesia/105.png,23_41_38_105,['no'],"['The image shows a house with a distinct roof and walls, but there is no visible chimney protruding from the roof or any part of the house structure.', 'A chimney is a structure that typically extends above the roofline to vent smoke and gases from a fireplace or furnace.  There is no such structure visible in the image.']",HSimgs/Indonesia/a house_3.png
38,a storefront,66,A photo of a storefront in Indonesia,66,Is the storefront part of a larger building or a standalone structure?,"['larger building', 'standalone structure', 'None of the above']",gs://stabdiff3m/storefront_38/66_a storefront in Indonesia/145.png,38_66_66_145,['larger building'],"['The storefront shares walls and a roof with adjacent structures, indicating it is integrated into a larger building.', 'The presence of windows and different paint colors on the upper levels further suggests it is not a standalone entity.']",HSimgs/Indonesia/a storefront_0.png
38,a storefront,66,A photo of a storefront in Indonesia,68,Is there an awning present?,"['yes', 'no', 'None of the above']",gs://stabdiff3m/storefront_38/66_a storefront in Indonesia/31.png,38_68_66_31,['yes'],"['The image shows a store front with a sign above the entrance.', 'The sign is attached to the building and extends outwards.', 'This sign acts as an awning, providing shade and shelter to the entrance.']",HSimgs/Indonesia/a storefront_1.png
38,a storefront,66,A photo of a storefront in Indonesia,69,Are there any plants near the entrance?,"['yes', 'no', 'None of the above']",gs://stabdiff21/storefront_38/66_a storefront in Indonesia/55.png,38_69_66_55,['yes'],['The image shows a small potted plant near the entrance of the store.'],HSimgs/Indonesia/a storefront_2.png
38,a storefront,66,A photo of a storefront in Indonesia,68,Is there an awning present?,"['yes', 'no', 'None of the above']",gs://stabdiff3m/storefront_38/66_a storefront in Indonesia/77.png,38_68_66_77,['no'],"['The image shows a store front with a roof and a second story above it.  There is no awning extending over the storefront.', 'An awning is a secondary covering attached to the exterior wall of a building. It is typically made of canvas woven of acrylic, cotton, or polyester yarn, or vinyl laminated to polyester fabric that is stretched tightly over a light structure of aluminium, iron or steel, possibly coot or transparent, and supported by columns or attached to a building.', 'The image does not show any such structure.']",HSimgs/Indonesia/a storefront_3.png
