concept_id,concept,prompt_id,prompt,question_id,question,attribute_values,local_imagepath,custom_id,answer,reasoning_steps,new_image_path
23,a house,39,A photo of a house in Colombia,41,Does the house have a chimney?,"['yes', 'no', 'None of the above']",gs://stabdiff21/house_23/39_a house in Colombia/105.png,23_41_39_105,['no'],"['The image shows a house with a damaged tiled roof, colorful walls, and windows with security bars. There is no chimney visible on the roof or walls of the house.']",HSimgs/Colombia/a house_2.png
23,a house,39,A photo of a house in Colombia,42,Are there any balconies or porches visible?,"['yes', 'no', 'None of the above']",gs://fluxgen/house_23/39_a house in Colombia/32.png,23_42_39_32,['yes'],"['The image shows a two-story house with a balcony on the second floor and a porch on the first floor.', 'Therefore, both a balcony and a porch are visible.']",HSimgs/Colombia/a house_3.png
13,a cooking pot,32,A photo of a cooking pot in Colombia,33,"Is the cooking pot on a heat source (e.g., stovetop, fire)?","['yes', 'no', 'None of the above']",gs://stabdiff3m/cooking pot_13/32_a cooking pot in Colombia/104.png,13_33_32_104,['no'],"['The cooking pot is placed on a concrete block.', 'There is no visible heat source underneath or around the pot.', ""The food inside appears to be cooked, but there's no indication it's currently being heated.""]",HSimgs/Colombia/a cooking pot_0.png
13,a cooking pot,32,A photo of a cooking pot in Colombia,30,Does the cooking pot have a lid?,"['yes', 'no', 'None of the above']",gs://fluxgen/cooking pot_13/32_a cooking pot in Colombia/22.png,13_30_32_22,['no'],"['The image shows a cooking pot with handles on the sides.', 'There is no lid visible on the pot.', 'Steam is coming out of the pot, indicating that it is hot and likely contains food or liquid that is being cooked.']",HSimgs/Colombia/a cooking pot_1.png
13,a cooking pot,32,A photo of a cooking pot in Colombia,32,Are there any decorations or markings on the cooking pot?,"['yes', 'no', 'None of the above']",gs://stabdiff21/cooking pot_13/32_a cooking pot in Colombia/154.png,13_32_32_154,['yes'],"['The image shows a red cooking pot, three large clay pots, and a blue plastic cup.', 'The red cooking pot has a wire grid pattern on its side.', 'The clay pots have some discoloration and markings, but these appear to be from age and use rather than intentional decoration.']",HSimgs/Colombia/a cooking pot_2.png
13,a cooking pot,32,A photo of a cooking pot in Colombia,30,Does the cooking pot have a lid?,"['yes', 'no', 'None of the above']",gs://stabdiff21/cooking pot_13/32_a cooking pot in Colombia/3.png,13_30_32_3,['no'],"['The image shows a large, round, reddish-brown cooking pot sitting on a dirt path. The pot has a wide opening at the top, and the inside is visible. There is no lid on the pot.', 'The question asks if the cooking pot has a lid. Based on the image, the answer is no.']",HSimgs/Colombia/a cooking pot_3.png
24,a backyard,46,A photo of a backyard in Colombia,48,"Are there any gardening features, such as flower beds, vegetable patches, or a greenhouse?","['yes', 'no', 'None of the above']",gs://fluxgen145/backyard_24/46_a backyard in Colombia/11.png,24_48_46_11,['yes'],"['The image shows a lush green lawn, various tropical plants, and palm trees.', 'There are flower beds and other landscaped areas around the house and the outdoor seating area.', 'Although there are no visible vegetable patches or a greenhouse, the presence of flower beds and landscaping qualifies as gardening features.']",HSimgs/Colombia/a backyard_0.png
24,a backyard,46,A photo of a backyard in Colombia,43,"What is the primary ground cover in the backyard (e.g., grass, pavement, dirt)?","['dirt', 'gravel', 'pavers', 'wood chips', 'artificial turf', 'grass', 'mulch', 'None of the above']",gs://stabdiff21145/backyard_24/46_a backyard in Colombia/190.png,24_43_46_190,['dirt'],"['The image shows a backyard area.', 'The ground is a light brown color and appears to be made of compacted soil.', 'There are some small plants and patches of grass, but the majority of the ground is bare.']",HSimgs/Colombia/a backyard_1.png
24,a backyard,46,A photo of a backyard in Colombia,43,"What is the primary ground cover in the backyard (e.g., grass, pavement, dirt)?","['dirt', 'gravel', 'pavers', 'wood chips', 'artificial turf', 'grass', 'mulch', 'None of the above']",gs://stabdiff21145/backyard_24/46_a backyard in Colombia/90.png,24_43_46_90,"['grass', 'dirt']","['The image shows a backyard with a dirt path and green areas.', 'The green areas appear to be covered with grass.']",HSimgs/Colombia/a backyard_2.png
24,a backyard,46,A photo of a backyard in Colombia,43,"What is the primary ground cover in the backyard (e.g., grass, pavement, dirt)?","['dirt', 'gravel', 'pavers', 'wood chips', 'artificial turf', 'grass', 'mulch', 'None of the above']",gs://fluxgen145/backyard_24/46_a backyard in Colombia/205.png,24_43_46_205,"['grass', 'pavers']","['The image shows a backyard with a mix of ground covers.', 'There are large square pavers forming a pathway.', 'Between the pavers and alongside the fence, there are patches of green ground cover.', 'The green ground cover appears to be uniformly short and dense, resembling a lawn.', 'The question asks for the primary ground cover, implying the most dominant type.', 'While pavers are present, they primarily serve as a pathway and do not cover the majority of the backyard.', 'The green ground cover occupies a larger area of the backyard compared to the pavers.']",HSimgs/Colombia/a backyard_3.png
10,a plate of food,18,A photo of a plate of food in Colombia,17,"What kind of plate is the food served on (e.g., fine china, plastic, paper)?","['paper plate', 'ceramic plate', 'metal plate', 'wooden plate', 'glass plate', 'plastic plate', 'None of the above']",gs://stabdiff21/plate of food_10/18_a plate of food in Colombia/146.png,10_17_18_146,['ceramic plate'],"['The plate has a smooth, slightly off-white surface with a subtle sheen.', 'The edges of the plate appear thicker and slightly rounded.', ""The plate's overall appearance suggests a substantial weight and durability."", 'These characteristics are consistent with ceramic plates.']",HSimgs/Colombia/a plate of food_0.png
10,a plate of food,18,A photo of a plate of food in Colombia,19,Does the food appear fresh or processed?,"['fresh', 'processed', 'None of the above']",gs://stabdiff21/plate of food_10/18_a plate of food in Colombia/150.png,10_19_18_150,['fresh'],"['The image shows various dishes with vibrant colors, suggesting fresh ingredients.', 'The lime wedges appear juicy, the herbs look fresh, and the rice appears to be recently cooked.', 'There are no visible signs of heavy processing or artificial ingredients.']",HSimgs/Colombia/a plate of food_1.png
10,a plate of food,18,A photo of a plate of food in Colombia,16,Does the food appear to be homemade or from a restaurant/prepared meal?,"['homemade', 'restaurant/prepared meal', 'None of the above']",gs://subgeodeanon_lim5/plate of food_10/18/1544.png,10_16_18_1544,['homemade'],"['The salad appears to be in a regular bowl, typically found in homes.', ""The ingredients look fresh and simply combined, suggesting it's likely homemade."", ""There's no elaborate plating or garnishing, which is more common with restaurant or prepared meals.""]",HSimgs/Colombia/a plate of food_2.png
10,a plate of food,18,A photo of a plate of food in Colombia,18,"What kind of utensils are visible (e.g., plastic forks, metal silverware)?","['chopsticks', 'forks', 'knives', 'spoons', 'None of the above']",gs://fluxgen/plate of food_10/18_a plate of food in Colombia/88.png,10_18_18_88,"['forks', 'knives']","['The image shows a fork and a knife on the left side of the plate.', 'The fork is partially visible, but the tines and handle are clearly indicative of a fork.', 'The knife is also partially visible, with the handle and a portion of the blade showing.']",HSimgs/Colombia/a plate of food_3.png
12,a stove,25,A photo of a stove in Colombia,24,Is there a backsplash or hood visible above the stove?,"['yes', 'no', 'None of the above']",gs://fluxgen145/stove_12/25_a stove in Colombia/81.png,12_24_25_81,['yes'],"['The image shows a stove with a hood above it.', 'A hood is a type of backsplash.']",HSimgs/Colombia/a stove_0.png
12,a stove,25,A photo of a stove in Colombia,22,How many burners or cooking elements are visible on the stove?,"['0', '1', '2', '3', '4', '5', '6', 'None of the above']",gs://stabdiff21145/stove_12/25_a stove in Colombia/43.png,12_22_25_43,['1'],"['The image shows a stove with a single opening where wood is placed for burning. This indicates a single burner or cooking element.', 'There are no other visible burners or cooking elements on the stove.']",HSimgs/Colombia/a stove_1.png
12,a stove,25,A photo of a stove in Colombia,24,Is there a backsplash or hood visible above the stove?,"['yes', 'no', 'None of the above']",gs://stabdiff21145/stove_12/25_a stove in Colombia/151.png,12_24_25_151,['no'],"['The image shows a grinding wheel, not a stove.', 'There is no backsplash or hood visible.']",HSimgs/Colombia/a stove_2.png
12,a stove,25,A photo of a stove in Colombia,21,"What is the material of the stovetop (e.g., stainless steel, ceramic, cast iron)?","['stainless steel', 'enameled steel', 'glass', 'ceramic', 'cast iron', 'copper', 'None of the above']",gs://stabdiff21145/stove_12/25_a stove in Colombia/6.png,12_21_25_6,['cast iron'],"['The stovetop has a dark gray/black color and a rough texture.', ""The material appears to be cast iron due to its color, texture, and the way it's constructed.""]",HSimgs/Colombia/a stove_3.png
0,a bag,4,A photo of a bag in Colombia,3,Are there any logos or brand markings visible on the bag?,"['yes', 'no', 'None of the above']",gs://stabdiff3m162/bag_0/4_a bag in Colombia/248.png,0_3_4_248,['no'],"['The image shows a large orange tote bag sitting on the ground.', 'The bag appears to be made of a woven material, possibly raffia or straw.', 'The handles are brown leather.', 'There are no visible logos or brand markings on the bag.']",HSimgs/Colombia/a bag_0.png
0,a bag,4,A photo of a bag in Colombia,2,What color is the bag?,"['black', 'white', 'red', 'blue', 'green', 'yellow', 'orange', 'purple', 'pink', 'brown', 'gray', 'beige', 'multicolored', 'None of the above']",gs://fluxgen162/bag_0/4_a bag in Colombia/46.png,0_2_4_46,['brown'],['The bag appears to be a shade of brown.'],HSimgs/Colombia/a bag_1.png
0,a bag,4,A photo of a bag in Colombia,0,"What type of bag is shown (e.g., handbag, backpack, tote, duffel bag)?","['gym bag', 'duffel bag', 'laptop bag', 'gift bag', 'messenger bag', 'handbag', 'crossbody bag', 'tote bag', 'briefcase', 'clutch', 'drawstring bag', 'plastic bag', 'waist bag', 'backpack', 'paper bag', 'shopping bag', 'travel bag', 'None of the above']",gs://stabdiff3m162/bag_0/4_a bag in Colombia/166.png,0_0_4_166,"['tote bag', 'shopping bag']","['The bag is large and open, typically carried by hand.', 'It has two straps that emerge from the top of the bag.', 'The bag appears to be made of a flexible material, possibly woven plastic.', 'The person is holding the bag as if they are using it for carrying items.']",HSimgs/Colombia/a bag_2.png
0,a bag,4,A photo of a bag in Colombia,5,"What is the approximate shape of the bag (e.g., square, rectangular, round)?","['crescent', 'round', 'triangular', 'square', 'rectangular', 'trapezoidal', 'None of the above']",gs://stabdiff3m162/bag_0/4_a bag in Colombia/9.png,0_5_4_9,['rectangular'],"['The bag has four sides and four corners.', 'The sides of the bag are relatively straight.', 'The height of the bag is greater than its width.']",HSimgs/Colombia/a bag_3.png
30,a dog,60,A photo of a dog in Colombia,58,What is the dog's coat pattern?,"['bicolor', 'spotted', 'harlequin', 'tricolor', 'merle', 'sable', 'roan', 'ticked', 'dappled', 'solid', 'brindle', 'None of the above']",gs://subgeodeanon_lim5145/dog_30/60/113.png,30_58_60_113,['bicolor'],"[""The dog's coat has two main colors: light brown and dark brown."", 'The dark brown color is distributed in patches over the light brown base color.']",HSimgs/Colombia/a dog_0.png
30,a dog,60,A photo of a dog in Colombia,57,What is the dog's coat color?,"['gray', 'black', 'brown', 'blue', 'sable', 'red', 'cream', 'golden', 'white', 'None of the above']",gs://subgeodeanon_lim5145/dog_30/60/360.png,30_57_60_360,"['sable', 'cream', 'golden']","[""The dog's coat has a mix of light brown and tan colors."", 'The tan color is close to cream and golden.', 'The light brown color is close to sable.']",HSimgs/Colombia/a dog_1.png
30,a dog,60,A photo of a dog in Colombia,61,"Are the dog's ears pointed, floppy, or cropped?","['pointed', 'floppy', 'cropped', 'None of the above']",gs://fluxgen145/dog_30/60_a dog in Colombia/55.png,30_61_60_55,['pointed'],"[""The dog's ears are standing upright and have a pointed tip."", 'Pointed ears are characterized by their upright and triangular shape.']",HSimgs/Colombia/a dog_2.png
30,a dog,60,A photo of a dog in Colombia,58,What is the dog's coat pattern?,"['bicolor', 'spotted', 'harlequin', 'tricolor', 'merle', 'sable', 'roan', 'ticked', 'dappled', 'solid', 'brindle', 'None of the above']",gs://fluxgen145/dog_30/60_a dog in Colombia/66.png,30_58_60_66,['solid'],"[""The dog's coat is a uniform light brown/gold color."", 'There are no discernible spots, stripes, or other markings.']",HSimgs/Colombia/a dog_3.png
6,a chair,11,A photo of a chair in Colombia,7,"What material is the upholstery made from (e.g., fabric, leather, vinyl)?","['fabric', 'vinyl', 'leather', 'None of the above']",gs://stabdiff21162/chair_6/11_a chair in Colombia/138.png,6_7_11_138,['fabric'],"['The upholstery of the chair appears to be made of woven material.', ""The texture and pattern visible on the chair's seat and back suggest a textile construction.""]",HSimgs/Colombia/a chair_0.png
6,a chair,11,A photo of a chair in Colombia,12,How many legs does the chair appear to have?,"['0', '1', '2', '3', '4', '5', 'more than 5', 'None of the above']",gs://stabdiff3m162/chair_6/11_a chair in Colombia/59.png,6_12_11_59,['4'],"['The image shows a chair with four legs.', 'The chair has a backrest and armrests.']",HSimgs/Colombia/a chair_1.png
6,a chair,11,A photo of a chair in Colombia,12,How many legs does the chair appear to have?,"['0', '1', '2', '3', '4', '5', 'more than 5', 'None of the above']",gs://fluxgen162/chair_6/11_a chair in Colombia/210.png,6_12_11_210,['4'],"['The image shows a chair with four legs, one at each corner of the base.']",HSimgs/Colombia/a chair_2.png
6,a chair,11,A photo of a chair in Colombia,6,"What is the primary material of the chair's frame (e.g., wood, metal, plastic)?","['wicker', 'wood', 'bamboo', 'acrylic', 'rattan', 'fiberglass', 'plastic', 'metal', 'None of the above']",gs://stabdiff3m162/chair_6/11_a chair in Colombia/202.png,6_6_11_202,['wood'],"[""The chair's frame appears to be made of a solid material with a slightly rough texture."", 'The legs and arms of the chair have a similar appearance to wooden furniture.', ""The chair's frame does not have the characteristic sheen or reflectivity of metal or plastic."", 'The frame lacks the woven appearance of wicker, rattan, or bamboo.', ""The chair's frame does not exhibit the translucency or smooth finish associated with acrylic or fiberglass.""]",HSimgs/Colombia/a chair_3.png
